id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio
101768,Piso en venta en Sur,Madrid,Alcorcón,146,2,3,Bajo,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3778.jpg,346455,357055,10600
101769,Piso en venta en Norte,Madrid,Alcorcón,82,2,2,2,True,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/6223.jpg,212142,226526,14384
101770,Piso en venta en Norte,Madrid,Fuenlabrada,104,4,2,4,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1503.jpg,260506,265150,4644
101771,Piso en venta en Norte,Madrid,Alcorcón,114,1,2,6,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1342.jpg,277526,296694,19168
101772,Piso en venta en Centro,Madrid,Parla,76,3,1,5,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/6283.jpg,171341,178824,7483
101773,Piso en venta en El Bercial,Madrid,Leganés,124,1,3,2,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/2258.jpg,288440,330323,41883
101774,Piso en venta en La Fortuna,Madrid,Parla,175,1,2,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7584.jpg,411346,421210,9864
101775,Piso en venta en Sur,Madrid,Parla,146,4,1,Bajo,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9772.jpg,295046,315604,20558
101776,Piso en venta en Loranca,Madrid,Móstoles,146,2,1,3,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8324.jpg,340800,375855,35055
101777,Piso en venta en Sur,Madrid,Fuenlabrada,74,1,1,4,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9922.jpg,166870,181964,15094
101778,Piso en venta en Loranca,Madrid,Alcorcón,66,4,1,4,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/7100.jpg,150801,158292,7491
101779,Piso en venta en Centro,Madrid,Móstoles,63,2,3,Bajo,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3839.jpg,150550,156572,6022
101780,Piso en venta en Norte,Madrid,Getafe,75,1,3,5,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6659.jpg,192715,204574,11859
101781,Piso en venta en Centro,Madrid,Getafe,64,1,1,2,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5213.jpg,174883,176718,1835
101782,Piso en venta en El Bercial,Madrid,Móstoles,174,2,2,3,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/3882.jpg,383627,403277,19650
101783,Piso en venta en El Bercial,Madrid,Leganés,84,2,3,4,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3900.jpg,188512,205407,16895
101784,Piso en venta en Loranca,Madrid,Móstoles,135,5,2,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1105.jpg,321929,369671,47742
101785,Piso en venta en La Fortuna,Madrid,Móstoles,116,5,2,Bajo,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6368.jpg,235386,257706,22320
101786,Piso en venta en La Fortuna,Madrid,Fuenlabrada,153,4,3,1,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/2625.jpg,372623,425536,52913
101787,Piso en venta en Loranca,Madrid,Getafe,71,4,2,5,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2350.jpg,178126,178269,143
101788,Piso en venta en El Bercial,Madrid,Getafe,123,3,3,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1083.jpg,277510,309693,32183
101789,Piso en venta en El Bercial,Madrid,Alcorcón,122,5,3,2,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2376.jpg,307142,328517,21375
101790,Piso en venta en El Bercial,Madrid,Parla,61,2,2,6,True,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2434.jpg,156418,170923,14505
101791,Piso en venta en Centro,Madrid,Móstoles,128,5,2,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4823.jpg,267868,282265,14397
101792,Piso en venta en El Bercial,Madrid,Móstoles,132,4,1,Ático,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1351.jpg,299832,313056,13224
101793,Piso en venta en Sur,Madrid,Leganés,118,4,3,5,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8115.jpg,301095,316967,15872
101794,Piso en venta en Norte,Madrid,Pinto,171,4,2,2,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7597.jpg,391878,427058,35180
101795,Piso en venta en El Bercial,Madrid,Pinto,146,2,3,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8870.jpg,319351,348935,29584
101796,Piso en venta en Loranca,Madrid,Getafe,140,1,1,3,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/4488.jpg,339980,368135,28155
101797,Piso en venta en Norte,Madrid,Leganés,95,4,1,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6607.jpg,239285,253893,14608
101798,Piso en venta en Centro,Madrid,Fuenlabrada,145,5,1,2,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/1453.jpg,302526,338058,35532
101799,Piso en venta en Loranca,Madrid,Alcorcón,115,1,1,3,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8651.jpg,273854,306586,32732
101800,Piso en venta en Norte,Madrid,Leganés,115,5,1,3,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5827.jpg,287429,318541,31112
101801,Piso en venta en Loranca,Madrid,Getafe,54,4,1,5,True,True,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/4705.jpg,130717,134099,3382
101802,Piso en venta en Centro,Madrid,Fuenlabrada,141,2,1,1,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9954.jpg,318991,336633,17642
101803,Piso en venta en Sur,Madrid,Móstoles,178,1,1,1,True,False,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/1870.jpg,419247,476491,57244
101804,Piso en venta en Centro,Madrid,Fuenlabrada,50,1,3,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4039.jpg,108478,116072,7594
101805,Piso en venta en Centro,Madrid,Parla,121,4,2,2,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2205.jpg,316678,341481,24803
101806,Piso en venta en Loranca,Madrid,Leganés,121,4,3,3,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7988.jpg,289321,324938,35617
101807,Piso en venta en La Fortuna,Madrid,Getafe,46,4,3,Bajo,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4610.jpg,91620,104516,12896
101808,Piso en venta en El Bercial,Madrid,Leganés,95,3,2,5,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2419.jpg,206657,235680,29023
101809,Piso en venta en El Bercial,Madrid,Móstoles,165,2,2,2,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3136.jpg,377837,392295,14458
101810,Piso en venta en Sur,Madrid,Pinto,172,2,1,2,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7181.jpg,356196,360088,3892
101811,Piso en venta en Sur,Madrid,Móstoles,46,4,2,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3917.jpg,100987,108852,7865
101812,Piso en venta en El Bercial,Madrid,Getafe,95,3,3,3,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3158.jpg,237063,261856,24793
101813,Piso en venta en La Fortuna,Madrid,Parla,114,4,1,Bajo,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2750.jpg,249509,278259,28750
101814,Piso en venta en El Bercial,Madrid,Alcorcón,64,4,3,2,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7237.jpg,185189,203685,18496
101815,Piso en venta en La Fortuna,Madrid,Fuenlabrada,67,2,2,Ático,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4188.jpg,151084,153094,2010
101816,Piso en venta en Sur,Madrid,Fuenlabrada,98,3,3,Bajo,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7793.jpg,257702,270627,12925
101817,Piso en venta en Norte,Madrid,Móstoles,178,2,3,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2137.jpg,413896,414265,369
101818,Piso en venta en Loranca,Madrid,Leganés,101,4,1,5,False,True,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/6154.jpg,226453,253398,26945
101819,Piso en venta en Sur,Madrid,Pinto,159,5,1,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2266.jpg,374164,378959,4795
101820,Piso en venta en Sur,Madrid,Leganés,167,1,3,1,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9583.jpg,370064,403429,33365
101821,Piso en venta en Centro,Madrid,Parla,80,4,2,5,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8457.jpg,197034,207189,10155
101822,Piso en venta en Centro,Madrid,Alcorcón,115,3,1,Ático,False,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7159.jpg,254984,272635,17651
101823,Piso en venta en Centro,Madrid,Leganés,113,5,3,Ático,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4977.jpg,251897,262945,11048
101824,Piso en venta en Loranca,Madrid,Fuenlabrada,102,3,1,6,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/5465.jpg,220770,245241,24471
101825,Piso en venta en Centro,Madrid,Pinto,107,4,1,3,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7878.jpg,244526,256675,12149
101826,Piso en venta en La Fortuna,Madrid,Leganés,60,4,2,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9641.jpg,149665,165730,16065
101827,Piso en venta en El Bercial,Madrid,Pinto,178,1,3,Ático,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6077.jpg,399802,422802,23000
101828,Piso en venta en Norte,Madrid,Alcorcón,122,3,3,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2103.jpg,264941,281171,16230
101829,Piso en venta en Sur,Madrid,Fuenlabrada,166,5,3,6,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6811.jpg,385019,416513,31494
101830,Piso en venta en La Fortuna,Madrid,Pinto,46,1,3,5,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3448.jpg,131475,140055,8580
101831,Piso en venta en Norte,Madrid,Leganés,158,3,3,Ático,False,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/4687.jpg,335611,365365,29754
101832,Piso en venta en La Fortuna,Madrid,Fuenlabrada,158,4,1,1,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/1793.jpg,341842,388905,47063
101833,Piso en venta en La Fortuna,Madrid,Móstoles,168,1,1,Ático,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9448.jpg,373031,393275,20244
101834,Piso en venta en Sur,Madrid,Móstoles,130,4,1,Bajo,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5677.jpg,277051,306559,29508
101835,Piso en venta en El Bercial,Madrid,Parla,173,2,1,1,True,True,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/5556.jpg,379948,429728,49780
101836,Piso en venta en Centro,Madrid,Móstoles,65,2,2,2,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2989.jpg,179332,181538,2206
101837,Piso en venta en Loranca,Madrid,Leganés,45,1,2,5,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3332.jpg,112189,121579,9390
101838,Piso en venta en El Bercial,Madrid,Alcorcón,176,1,3,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4243.jpg,414164,421535,7371
101839,Piso en venta en Loranca,Madrid,Fuenlabrada,102,3,2,2,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2390.jpg,249659,279158,29499
101840,Piso en venta en Sur,Madrid,Pinto,45,5,1,6,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4398.jpg,120262,126953,6691
101841,Piso en venta en Sur,Madrid,Getafe,51,5,1,Bajo,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4165.jpg,127268,137034,9766
101842,Piso en venta en Sur,Madrid,Móstoles,95,2,1,Ático,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2147.jpg,232236,250784,18548
101843,Piso en venta en Norte,Madrid,Móstoles,47,2,1,Ático,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4882.jpg,122366,133074,10708
101844,Piso en venta en Loranca,Madrid,Getafe,75,2,1,6,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5432.jpg,209530,240317,30787
101845,Piso en venta en El Bercial,Madrid,Pinto,144,4,3,5,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8354.jpg,320848,345477,24629
101846,Piso en venta en El Bercial,Madrid,Pinto,106,5,3,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9499.jpg,239887,266876,26989
101847,Piso en venta en La Fortuna,Madrid,Getafe,152,1,1,2,True,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/3386.jpg,343798,394162,50364
101848,Piso en venta en La Fortuna,Madrid,Pinto,99,2,3,6,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7827.jpg,222790,248308,25518
101849,Piso en venta en La Fortuna,Madrid,Leganés,88,3,2,4,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7745.jpg,226239,254536,28297
101850,Piso en venta en Sur,Madrid,Pinto,125,1,2,1,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1296.jpg,269943,271743,1800
101851,Piso en venta en El Bercial,Madrid,Fuenlabrada,74,1,1,4,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3857.jpg,185823,191082,5259
101852,Piso en venta en Loranca,Madrid,Pinto,110,1,3,4,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6319.jpg,262843,289607,26764
101853,Piso en venta en Sur,Madrid,Móstoles,58,5,1,1,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8319.jpg,118023,133988,15965
101854,Piso en venta en Norte,Madrid,Alcorcón,145,2,3,2,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/2511.jpg,302555,305423,2868
101855,Piso en venta en La Fortuna,Madrid,Leganés,150,3,1,1,True,False,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/1301.jpg,326662,366327,39665
101856,Piso en venta en Sur,Madrid,Leganés,147,4,1,Bajo,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/8671.jpg,288517,296582,8065
101857,Piso en venta en Sur,Madrid,Pinto,106,3,1,4,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/3333.jpg,230249,245633,15384
101858,Piso en venta en Norte,Madrid,Alcorcón,119,3,2,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2497.jpg,270651,304912,34261
101859,Piso en venta en Centro,Madrid,Alcorcón,123,3,3,4,False,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5918.jpg,279772,286970,7198
101860,Piso en venta en El Bercial,Madrid,Parla,151,4,3,6,True,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/7281.jpg,344045,377863,33818
101861,Piso en venta en Loranca,Madrid,Alcorcón,140,3,2,2,True,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/4510.jpg,339040,381222,42182
101862,Piso en venta en Centro,Madrid,Pinto,84,3,2,1,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/7311.jpg,198273,216913,18640
101863,Piso en venta en La Fortuna,Madrid,Pinto,151,2,3,5,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/9100.jpg,350505,351974,1469
101864,Piso en venta en Sur,Madrid,Getafe,61,2,3,6,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5260.jpg,164250,180391,16141
101865,Piso en venta en Norte,Madrid,Móstoles,59,2,1,Ático,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8678.jpg,187919,193072,5153
101866,Piso en venta en Norte,Madrid,Parla,60,1,1,3,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7680.jpg,136392,140072,3680
101867,Piso en venta en El Bercial,Madrid,Pinto,57,3,3,Ático,False,False,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/4515.jpg,85827,90866,5039
101868,Piso en venta en Centro,Madrid,Getafe,80,5,3,5,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7800.jpg,192241,214522,22281
101869,Piso en venta en El Bercial,Madrid,Parla,87,5,1,2,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7877.jpg,222004,225248,3244
101870,Piso en venta en Sur,Madrid,Móstoles,158,5,2,2,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9765.jpg,360232,386526,26294
101871,Piso en venta en El Bercial,Madrid,Parla,118,4,3,2,False,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4194.jpg,248797,281980,33183
101872,Piso en venta en Loranca,Madrid,Getafe,125,2,3,6,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5628.jpg,257426,276053,18627
101873,Piso en venta en Norte,Madrid,Fuenlabrada,138,2,2,1,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2819.jpg,287505,300939,13434
101874,Piso en venta en Norte,Madrid,Pinto,74,2,2,2,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8969.jpg,182092,189697,7605
101875,Piso en venta en La Fortuna,Madrid,Móstoles,74,4,2,6,False,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4304.jpg,145051,166551,21500
101876,Piso en venta en La Fortuna,Madrid,Leganés,54,3,3,Bajo,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/5375.jpg,121215,123175,1960
101877,Piso en venta en Sur,Madrid,Móstoles,143,1,3,Bajo,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9343.jpg,340320,361338,21018
101878,Piso en venta en Loranca,Madrid,Móstoles,138,2,3,4,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1210.jpg,303419,337534,34115
101879,Piso en venta en Centro,Madrid,Móstoles,83,3,1,4,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2894.jpg,197864,206978,9114
101880,Piso en venta en El Bercial,Madrid,Fuenlabrada,81,5,2,1,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7180.jpg,203828,229642,25814
101881,Piso en venta en Sur,Madrid,Pinto,175,1,2,3,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6168.jpg,411375,449369,37994
101882,Piso en venta en La Fortuna,Madrid,Getafe,133,5,1,4,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/4635.jpg,307762,329038,21276
101883,Piso en venta en El Bercial,Madrid,Pinto,58,3,1,4,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6354.jpg,135748,154584,18836
101884,Piso en venta en La Fortuna,Madrid,Leganés,83,3,1,4,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4791.jpg,200053,211297,11244
101885,Piso en venta en El Bercial,Madrid,Getafe,174,5,1,5,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3378.jpg,422638,483859,61221
101886,Piso en venta en Centro,Madrid,Parla,87,1,2,Ático,True,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/5232.jpg,211620,213913,2293
101887,Piso en venta en Sur,Madrid,Parla,175,5,1,6,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4675.jpg,379338,381576,2238
101888,Piso en venta en El Bercial,Madrid,Parla,52,5,1,4,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2051.jpg,132178,133800,1622
